car_price,manufacturing_year,company,model,condition,cylinders,fuel,dist_reading,title_status,transmission,VIN,drive,size,car_type,color,image_url,county,state,lat,long,posting_date
28490,2020,nissan,murano,,,gas,6154,clean,automatic,5N1AZ2AJ2LN101363,fwd,,,blue,https://images.craigslist.org/00000_leAnWVZeHhrz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-29T08:51:58-0500
31968,2020,infiniti,q50,,,gas,27441,clean,automatic,JN1EV7AR9LM251385,,,,white,https://images.craigslist.org/00808_1eZy0QFs5Mxz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-29T08:51:57-0500
21334,2021,toyota,corolla,,,gas,7277,clean,automatic,5YFS4MCE4MP059799,fwd,,,white,https://images.craigslist.org/00v0v_juqJrpim4h4z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-29T08:51:55-0500
16888,2008,toyota,fj cruiser 4x4,good,6 cylinders,gas,188096,clean,automatic,,4wd,mid-size,SUV,yellow,https://images.craigslist.org/00Y0Y_dU765QIC2lqz_0CI0t2_600x450.jpg,,al,32.889405,-86.623027,2021-04-29T08:49:19-0500
19888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,,4wd,full-size,SUV,silver,https://images.craigslist.org/00K0K_2wzBQt15ps7z_0CI0t2_600x450.jpg,,al,32.9229,-86.545,2021-04-29T08:48:41-0500
31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,,rwd,full-size,SUV,white,https://images.craigslist.org/00R0R_26oh0xG6ROGz_0CI0t2_600x450.jpg,,al,33.3813,-86.7046,2021-04-29T08:48:16-0500
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,https://images.craigslist.org/00404_ldZsjg8dO79_600x450.jpg,,al,32.9229,-86.545,2021-04-29T08:47:14-0500
10997,2010,ford,explorer sport trac,,,gas,137906,clean,automatic,1FMEU5BE7AUA21787,4wd,,,,https://images.craigslist.org/00K0K_krKCuQw72sIz_0gw0co_600x450.jpg,,al,33.168322,-87.491902,2021-04-29T08:46:39-0500
29800,2019,chevrolet,silverado 1500,,8 cylinders,gas,39000,clean,automatic,,4wd,,,red,https://images.craigslist.org/00K0K_PyPMfs1o0Tz_0CI0t2_600x450.jpg,,al,33.7606,-84.7477,2021-04-29T08:20:41-0500
1350,1999,,plymouth voyager,fair,6 cylinders,gas,200000,clean,automatic,,,,,,https://images.craigslist.org/00O0O_2YTkM8LhiSAz_0CI0lM_600x450.jpg,,al,33.758741,-86.618614,2021-04-29T07:04:27-0500
50990,2017,mercedes-benz,s-class,,8 cylinders,gas,68643,clean,automatic,WDDUG8FB5HA318535,,,sedan,black,https://images.craigslist.org/01212_86F2r0LE9a3z_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-29T04:50:54-0500
9500,1968,pontiac,firebird,,,gas,175000,clean,automatic,,,,convertible,red,https://images.craigslist.org/00101_eWfmJJbH9JVz_0t20CI_600x450.jpg,,al,33.559,-86.815,2021-04-28T23:24:48-0500
1300,1969,mercedes-benz,benz,,,gas,12774,clean,automatic,,,,,,https://images.craigslist.org/00T0T_KljAvpSDdbz_0CI0lM_600x450.jpg,,al,33.521,-86.8066,2021-04-28T21:17:16-0500
22500,1929,ford,,,,gas,9999999,clean,automatic,,,,,,https://images.craigslist.org/01717_ldXuW1MEcjoz_0CI0t2_600x450.jpg,,al,33.6339,-86.5981,2021-04-28T21:13:37-0500
3999,2003,infiniti,g35 sedan,,6 cylinders,gas,233830,clean,automatic,JNKCV51E23M327551,rwd,,sedan,,https://images.craigslist.org/00Y0Y_k04jCxhk311z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-28T19:50:27-0500
5900,2011,ford,fiesta se,,,gas,109000,clean,automatic,,,,,,https://images.craigslist.org/00s0s_bDoZ5bLKXy5z_0oo0ii_600x450.jpg,,al,34.015078,-84.608278,2021-04-28T19:45:48-0500
2800,2002,pontiac,grand am gt 1,good,6 cylinders,gas,128783,rebuilt,manual,,fwd,compact,,red,https://images.craigslist.org/00o0o_ke35NJqWiaxz_0t20CI_600x450.jpg,,al,33.6582,-87.336,2021-04-28T17:32:43-0500
28995,2017,chevrolet,silverado 2500hd,,,gas,102000,clean,automatic,,rwd,,,,https://images.craigslist.org/00d0d_jA5Wm16VtEdz_0wi0kS_600x450.jpg,,al,33.521,-86.8066,2021-04-28T16:20:06-0500
34950,2016,nissan,titan xd cummins platinum,,,diesel,158159,clean,automatic,,4wd,,pickup,,https://images.craigslist.org/00d0d_cjnNqKGC47yz_0ak07K_600x450.jpg,,al,37.4011,-77.4615,2021-04-28T16:17:03-0500
99950,2021,chevrolet,corvette stingray spor,,,gas,510,clean,automatic,,rwd,,coupe,orange,https://images.craigslist.org/00T0T_grWgd5g10R2z_0ak07K_600x450.jpg,,al,37.4011,-77.4615,2021-04-28T16:12:26-0500
29950,1998,pontiac,firebird trans am ws6,,,gas,16429,clean,automatic,,rwd,,hatchback,black,https://images.craigslist.org/00z0z_cEYs94W7JQ2z_0ak07K_600x450.jpg,,al,37.4011,-77.4615,2021-04-28T16:07:48-0500
39995,1999,dodge,viper rt 10 removable top,,,gas,15897,clean,manual,,rwd,,convertible,silver,https://images.craigslist.org/00v0v_d8OsKoJ9MXWz_0ak07K_600x450.jpg,,al,37.4011,-77.4615,2021-04-28T16:03:10-0500
2550,2004,cadillac,srx,,6 cylinders,gas,224105,clean,automatic,1GYEE637740189703,rwd,,SUV,white,https://images.craigslist.org/00B0B_5ZO22j1BM5Zz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-28T15:30:37-0500
8800,2007,gmc,denali,good,8 cylinders,gas,269000,clean,automatic,,4wd,,,,https://images.craigslist.org/00y0y_29fCztoqXjFz_0CI0t2_600x450.jpg,,al,33.2663,-86.902,2021-04-28T15:18:55-0500
1,2012,ford,f250 super duty,,,gas,150000,clean,automatic,,4wd,,,,https://images.craigslist.org/01212_84B2ENVIv8l_600x450.jpg,,al,35.2507,-87.3526,2021-04-28T15:16:22-0500
7500,1969,,oldsmobile cutlass,,,gas,80000,clean,automatic,,,,convertible,blue,https://images.craigslist.org/01111_e4tAdaydbggz_0CI0t2_600x450.jpg,,al,33.559,-86.815,2021-04-28T14:44:06-0500
16990,2019,toyota,corolla,,4 cylinders,gas,44752,clean,automatic,5YFBURHE3KP889144,fwd,,sedan,,https://images.craigslist.org/01212_kj8SzkUCPW9z_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:08:12-0500
12499,2012,toyota,camry,,4 cylinders,gas,64950,clean,automatic,4T1BF1FK4CU545293,fwd,,sedan,red,https://images.craigslist.org/00G0G_lPJhKjtjTcjz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:08:01-0500
13999,2018,kia,soul,,4 cylinders,gas,46848,clean,automatic,KNDJP3A54J7511716,fwd,,wagon,white,https://images.craigslist.org/01616_dUsFq9MSKHkz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:07:46-0500
28249,2016,toyota,tundra double cab,,8 cylinders,gas,78000,clean,automatic,5TFRW5F17GX212284,,,pickup,,https://images.craigslist.org/00Y0Y_cd1rPJgCIe8z_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:07:31-0500
7999,2007,toyota,camry,,6 cylinders,gas,67650,clean,automatic,JTNBK46K173023939,fwd,,sedan,custom,https://images.craigslist.org/01414_lgsaufxzR1pz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:07:16-0500
8799,2006,acura,tsx,,4 cylinders,gas,89375,clean,automatic,JH4CL96966C008897,fwd,,sedan,white,https://images.craigslist.org/00Q0Q_9zah3ZyrwAgz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:06:15-0500
19990,2017,nissan,pathfinder,,6 cylinders,gas,53950,clean,automatic,5N1DR2MN7HC663841,,,SUV,white,https://images.craigslist.org/00o0o_4EGXhLeLaFJz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T14:05:52-0500
2975,2006,,Suzuki XL-7,,6 cylinders,gas,217353,clean,automatic,JS3TY92V164101599,rwd,,SUV,white,https://images.craigslist.org/00P0P_Uy8v02Z6Zez_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-28T13:20:43-0500
18800,2000,,INTERNATIONAL 4700 DUMP,,8 cylinders,diesel,193348,clean,automatic,,rwd,,,white,https://images.craigslist.org/00202_4UUFTUoq2HUz_0cU09G_600x450.jpg,,al,34.98174,-88.464403,2021-04-28T13:02:00-0500
19900,2011,ford,f250 service,,8 cylinders,gas,142268,clean,automatic,,4wd,,,white,https://images.craigslist.org/00A0A_g4tJaVIr0enz_0cU09G_600x450.jpg,,al,34.982443,-88.464918,2021-04-28T12:40:40-0500
9990,2015,toyota,corolla le,excellent,4 cylinders,gas,125224,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/01313_40OxGC3oahJz_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-04-28T12:03:09-0500
29950,2014,gmc,sierra 1500,excellent,8 cylinders,gas,139029,clean,automatic,,4wd,full-size,truck,black,https://images.craigslist.org/00b0b_70NgxVX0bqLz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-04-28T12:02:03-0500
9990,2009,lexus,rx350,excellent,6 cylinders,gas,163230,clean,automatic,,fwd,,SUV,,https://images.craigslist.org/00B0B_juxNCyauqtqz_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-04-28T12:01:31-0500
0,2017,gmc,sierra 1500,,8 cylinders,gas,60015,clean,other,3GTU2NEC5HG504207,4wd,,truck,white,https://images.craigslist.org/00s0s_3qU3j6ZM6IUz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-28T12:01:31-0500
45950,2014,gmc,sierra 2500hd denali,excellent,8 cylinders,diesel,154289,clean,automatic,,4wd,full-size,truck,black,https://images.craigslist.org/01414_8QmaQ28h42Qz_0CI0t2_600x450.jpg,,al,33.384664,-86.737847,2021-04-28T12:01:24-0500
17897,2015,lincoln,mkz,,6 cylinders,gas,91067,clean,other,3LN6L2GK0FR610652,fwd,,sedan,white,https://images.craigslist.org/00Z0Z_cE4Lfiicujoz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-28T12:01:20-0500
11500,2008,ford,f-250 super duty xl,good,8 cylinders,diesel,283356,clean,automatic,1FTSX20R48EC34753,rwd,full-size,pickup,white,https://images.craigslist.org/00101_lRU2LEdZHqpz_0CI0t2_600x450.jpg,,al,33.242941,-86.817291,2021-04-28T11:50:08-0500
7990,2011,bmw,328i,excellent,6 cylinders,gas,123000,clean,automatic,,rwd,,sedan,,https://images.craigslist.org/00s0s_21Kidgtli1Wz_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-04-28T11:42:54-0500
9990,2009,bmw,x5,excellent,6 cylinders,gas,93659,clean,automatic,,4wd,,SUV,,https://images.craigslist.org/00h0h_cHTn88Mqvuuz_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-04-28T11:29:18-0500
11990,2011,honda,crv ex-l,excellent,4 cylinders,gas,109000,clean,automatic,,fwd,,SUV,,https://images.craigslist.org/01010_dgKfc8GEVT6z_0ak07K_600x450.jpg,,al,33.5066,-86.7428,2021-04-28T11:15:55-0500
0,2014,buick,enclave,,6 cylinders,gas,143136,clean,automatic,5GAKRCKDXEJ342333,fwd,,SUV,white,https://images.craigslist.org/00w0w_aOZg7cEqupJz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-28T11:10:45-0500
15990,2015,chevrolet,camaro,,6 cylinders,gas,53000,clean,automatic,2G1FB1E38F9300602,rwd,,other,black,https://images.craigslist.org/00x0x_bWktZ7JBinoz_0ak07K_600x450.jpg,,al,34.0025,-84.4633,2021-04-28T11:04:43-0500
0,2018,honda,cr v,excellent,4 cylinders,gas,22761,clean,automatic,2HKRW5H37JH416164,fwd,,SUV,red,https://images.craigslist.org/00303_9AZAZvMEJorz_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-04-28T11:01:45-0500
14700,2015,honda,cr-v ex-l,excellent,4 cylinders,gas,70672,salvage,automatic,2HKRM4H77FH677160,4wd,compact,SUV,brown,https://images.craigslist.org/00C0C_c5DAZn07fhWz_0CI0t2_600x450.jpg,,al,34.932217,-80.278473,2021-04-28T10:59:33-0500
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,https://images.craigslist.org/00P0P_3GQLvNK64Mw_600x450.jpg,,al,32.9229,-86.545,2021-04-28T10:20:32-0500
11295,2014,chevrolet,sonic,,4 cylinders,gas,49019,clean,automatic,1G1JE6SB9E4237313,fwd,,hatchback,red,https://images.craigslist.org/00F0F_149RMhW7SPXz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-28T10:11:57-0500
4350,2015,,smart fortwo,good,3 cylinders,gas,69974,clean,automatic,,,compact,coupe,white,https://images.craigslist.org/00W0W_gHTMgzNyNWLz_0CI0pO_600x450.jpg,,al,33.468,-87.0924,2021-04-28T09:36:51-0500
2450,2000,infiniti,qx4,good,6 cylinders,gas,246653,clean,automatic,,4wd,full-size,SUV,silver,https://images.craigslist.org/00H0H_fKmOsyAjYkkz_0CI0pO_600x450.jpg,,al,33.468,-87.0924,2021-04-28T09:31:58-0500
12950,2013,lexus,ct200h hybrid,good,4 cylinders,gas,77000,clean,automatic,,fwd,,,black,https://images.craigslist.org/00404_2ShXAZAmgO1z_0d109L_600x450.jpg,,al,33.6989,-84.7454,2021-04-28T09:24:13-0500
30488,2020,infiniti,q50,,,gas,29366,clean,automatic,JN1EV7AP7LM200689,rwd,,,black,https://images.craigslist.org/00o0o_15ygWi1J2MWz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-28T09:16:39-0500
17989,2018,toyota,camry,,,gas,120943,clean,automatic,4T1B11HK3JU537162,fwd,,,silver,https://images.craigslist.org/00F0F_7DqNJmRVDQ7z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-28T09:16:39-0500
22602,2021,toyota,corolla,,,gas,10883,clean,automatic,5YFP4MCE0MP062012,fwd,,,red,https://images.craigslist.org/00t0t_59ahErd0BdPz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-28T09:16:36-0500
12977,2011,lexus,rx,,,gas,140994,clean,automatic,2T2BK1BA6BC090077,,,,,https://images.craigslist.org/00W0W_llwwNpkdrq1z_09A06Z_600x450.jpg,,al,33.168322,-87.491902,2021-04-28T09:10:58-0500
12995,2008,ford,f150 xl,,,gas,93146,clean,automatic,1FTRF12V98KD94523,,,,green,https://images.craigslist.org/00O0O_dq7Varo7VCoz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:44:19-0500
36995,2012,ford,f250 super duty 4x4,,,gas,41364,clean,automatic,1FD7X2B65CEC58024,4wd,,,silver,https://images.craigslist.org/00606_7ArnvQe5rwsz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:43:21-0500
31995,2017,ford,f350 super duty,,,gas,129638,clean,automatic,1FD8W3G69HEB28454,,,,white,https://images.craigslist.org/00a0a_iJk9cxR04Xdz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:43:05-0500
25995,2015,gmc,sierra 2500hd,,,gas,126690,clean,automatic,1GT21XEG0FZ537816,,,,red,https://images.craigslist.org/00j0j_6MMzGwI5gqnz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:42:50-0500
29990,2019,mazda,mx-5 miata grand touring,good,,gas,5247,clean,other,JM1NDAD77K0311175,rwd,,other,,https://images.craigslist.org/00r0r_2CQljNqj22vz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:41:06-0500
34995,2015,ford,f250 super duty 4x4,,,gas,84526,clean,automatic,1FD7X2B60FEB07855,4wd,,,white,https://images.craigslist.org/00f0f_7ZroKnymlbkz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:42:17-0500
31995,2012,ford,f350 super duty,,,gas,24692,clean,automatic,1FDRF3G64CED01178,,,,white,https://images.craigslist.org/00101_4S44i2xCH4tz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:41:59-0500
34995,2017,ford,f250 sd xlt,,,gas,138052,clean,automatic,1FT7W2B61HEE45601,4wd,,,white,https://images.craigslist.org/00g0g_j8WMPScRIGlz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:41:44-0500
16590,2016,jeep,renegade sport suv 4d,good,,gas,35835,clean,other,ZACCJBAW9GPC62449,4wd,,other,red,https://images.craigslist.org/00w0w_fz5a524dBVIz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:40:56-0500
16995,2008,chevrolet,express 3500,,,gas,158114,clean,automatic,1GBJG31K281131930,,,,white,https://images.craigslist.org/00G0G_4YiOTWwnKvBz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:41:22-0500
25590,2017,jeep,grand cherokee laredo sport,good,6 cylinders,other,31315,clean,other,1C4RJFAG6HC633079,4wd,,SUV,silver,https://images.craigslist.org/00z0z_g2LTZMxb0Muz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:41:00-0500
12995,2016,chrysler,200,,,gas,72754,clean,automatic,1C3CCCBBXGN146315,,,,black,https://images.craigslist.org/00e0e_7BR80lfRCe1z_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:40:21-0500
27995,2017,nissan,nv2500 hd cargo,,,gas,48769,clean,automatic,1N6BF0KY6HN800985,,,,white,https://images.craigslist.org/00y0y_6rRrI2AjSQiz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:39:37-0500
24995,2012,ford,f250 xl super duty,,,gas,52377,clean,automatic,1FDBF2A68CEC73003,,,,grey,https://images.craigslist.org/00202_14cMEjhjBOGz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:39:19-0500
28995,2012,ford,econoline commercial,,,gas,93923,clean,automatic,1FC3E3KL4CDB34837,,,,white,https://images.craigslist.org/00V0V_6mZmqjvEX1Vz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:39:01-0500
27995,2012,ford,f350 super duty,,,gas,45822,clean,automatic,1FDRF3G65CEC39189,,,,white,https://images.craigslist.org/01111_3O39pSXtzbVz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:38:40-0500
13995,2015,nissan,nv200,,,gas,86580,clean,automatic,3N6CM0KN6FK712103,,,,white,https://images.craigslist.org/00202_fZQ7pUcAA2Dz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:38:20-0500
32995,2012,ford,f250 super duty,,,gas,37473,clean,automatic,1FDBF2B63CEC57788,4wd,,,white,https://images.craigslist.org/00101_65DXRDuPB6Iz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:38:01-0500
4995,2005,ford,freestar ses,,,gas,121724,clean,automatic,2FMZA57605BA66741,,,,silver,https://images.craigslist.org/00P0P_jqL4cP9MfBcz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:37:45-0500
27995,2012,ford,f250 super duty,,,gas,26896,clean,automatic,1FDBF2A65CEC50925,,,,white,https://images.craigslist.org/00404_aSCwv1B22IKz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:37:28-0500
24995,2012,ford,f-250 super duty,,,gas,40023,clean,automatic,1FDBF2A62CEC73000,,,,green,https://images.craigslist.org/01515_aAj1pDYKtWdz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:37:08-0500
36995,2013,chevrolet,silverado 3500hd,,,gas,58056,clean,automatic,1GB4CZCG7DF109634,,,,white,https://images.craigslist.org/01111_l9tyPdp7EiJz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:36:51-0500
36995,2017,chevrolet,silverado 2500hd,,,gas,43553,clean,automatic,1GC1KUEG9HF237025,4wd,,,white,https://images.craigslist.org/00v0v_3fSQQYOplVAz_0CI0t2_600x450.jpg,,al,34.9506,-85.2432,2021-04-28T08:36:32-0500
39590,2017,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,10496,clean,other,1G1FE1R71H0109878,rwd,,coupe,white,https://images.craigslist.org/00u0u_6q9Mzhapp2Gz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:31:36-0500
26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,1FTMF1CP3GKD62143,,,pickup,black,https://images.craigslist.org/00o0o_fxdOFlJ1s44z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:31:16-0500
36990,2015,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677,clean,other,1GNSCBKC8FR712092,,,other,black,https://images.craigslist.org/00U0U_cvoZgipqRa1z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-28T08:31:09-0500
5500,2001,ford,e350 van,fair,,diesel,340000,clean,automatic,,fwd,,van,white,https://images.craigslist.org/00P0P_4rjKmrp1sjlz_0iP0CI_600x450.jpg,,al,33.5283,-86.5748,2021-04-28T06:11:19-0500
1500,2011,ford,crown victoria,,,gas,123000,clean,automatic,,,,,,https://images.craigslist.org/00v0v_dK3bLN6QOgqz_0MM132_600x450.jpg,,al,33.7213,-87.2658,2021-04-28T05:07:59-0500
25500,2015,jaguar,xj,,6 cylinders,,71114,clean,automatic,SAJWA1CZ7F8V80673,rwd,,sedan,black,https://images.craigslist.org/00V0V_dDthetTkJs1z_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-28T04:50:44-0500
3500,1995,honda,civic del sol si,good,4 cylinders,gas,215000,clean,manual,,fwd,compact,convertible,red,https://images.craigslist.org/00f0f_9YGwZqSLyKpz_0ak07K_600x450.jpg,,al,33.3538,-86.8254,2021-04-27T23:53:41-0500
9900,2013,gmc,terrain,,6 cylinders,gas,148285,clean,automatic,,fwd,,,black,https://images.craigslist.org/00g0g_apypDlHavoCz_0cU09G_600x450.jpg,,al,34.982021,-88.465261,2021-04-27T22:27:59-0500
20900,2017,ford,f150,,8 cylinders,gas,147124,clean,automatic,,4wd,,,white,https://images.craigslist.org/00x0x_8Mis0u2zKWbz_0cU09G_600x450.jpg,,al,34.982302,-88.46509,2021-04-27T22:08:07-0500
29900,2016,jeep,wrangler,,6 cylinders,gas,131091,clean,automatic,,4wd,,,white,https://images.craigslist.org/00d0d_3LQvhqWo7iRz_0cU09G_600x450.jpg,,al,34.98174,-88.464575,2021-04-27T21:37:23-0500
7200,2007,toyota,highlander,excellent,4 cylinders,gas,155490,clean,automatic,,fwd,,SUV,silver,https://images.craigslist.org/01616_5sQnYvd3vhwz_0t20CI_600x450.jpg,,al,33.407514,-86.748347,2021-04-27T21:29:56-0500
45300,2018,ram,3500 big horn,excellent,6 cylinders,diesel,34125,rebuilt,automatic,3C63R3LL4JG236634,4wd,full-size,truck,black,https://images.craigslist.org/00202_3qWTWuAMfogz_0pO0jm_600x450.jpg,,al,34.932873,-80.278416,2021-04-27T20:56:56-0500
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,,,,,https://images.craigslist.org/00M0M_aVuQx61rdczz_07K05O_600x450.jpg,,al,36.0127,-86.56,2021-04-27T20:21:40-0500
3500,2006,ford,f-150,,,gas,246000,clean,automatic,,,,,,https://images.craigslist.org/00D0D_M09CLUxlDgz_0CI0t2_600x450.jpg,,al,33.521,-86.8066,2021-04-27T19:55:10-0500
0,2012,chevrolet,silverado 2500hd,,8 cylinders,,0,clean,automatic,1GC1CVCG6CF139696,rwd,,,white,https://images.craigslist.org/00202_lvcc8EndQZbz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-27T19:50:22-0500
17500,2001,ram,3500,good,6 cylinders,diesel,178000,clean,manual,,4wd,full-size,truck,white,https://images.craigslist.org/00V0V_5osz4W3pbSRz_0CI0hS_600x450.jpg,,al,33.2283,-86.4928,2021-04-27T18:07:08-0500
5500,2010,hyundai,accent,good,4 cylinders,gas,114988,clean,automatic,KMHCM3AC4AU157340,fwd,mid-size,hatchback,blue,https://images.craigslist.org/00808_aVYy0MTtGXCz_0CI0t2_600x450.jpg,,al,33.242977,-86.817334,2021-04-27T17:57:23-0500
18950,2009,jeep,wrangler,excellent,,gas,,clean,automatic,,4wd,,,,https://images.craigslist.org/00909_kGWxGUcotdZz_0ak07K_600x450.jpg,,al,34.339168,-84.021823,2021-04-27T17:45:11-0500
6900,2008,ford,escape hev,good,4 cylinders,hybrid,103550,clean,automatic,1FMCU49HX8KD14817,fwd,mid-size,SUV,white,https://images.craigslist.org/00z0z_fQe75bRPVGYz_0CI0t2_600x450.jpg,,al,33.243013,-86.817355,2021-04-27T17:44:08-0500
10900,2010,honda,accord crosstour exl,good,6 cylinders,gas,97804,clean,automatic,5J6TF1H59AL003751,fwd,full-size,wagon,grey,https://images.craigslist.org/00u0u_go7RJ0UmNUY_600x450.jpg,,al,33.243031,-86.817377,2021-04-27T17:43:33-0500
8900,2014,fiat,500l lounge,good,4 cylinders,gas,84778,clean,automatic,ZFBCFACH0EZ002677,fwd,mid-size,hatchback,red,https://images.craigslist.org/00U0U_8n78Cvw0zNP_600x450.jpg,,al,33.243013,-86.817355,2021-04-27T17:42:56-0500
0,2008,mercedes-benz,e-class,,6 cylinders,gas,132517,clean,automatic,WDBUF87X58B315151,,,sedan,white,https://images.craigslist.org/00303_7izfBHspez5z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-27T17:40:14-0500
0,2017,nissan,sentra,excellent,,gas,,clean,automatic,,,,sedan,white,https://images.craigslist.org/00Z0Z_kwXR4nOtvl3z_0cU09G_600x450.jpg,,al,34.339168,-84.021823,2021-04-27T16:45:19-0500
8900,2003,ford,f250 lariat,good,8 cylinders,diesel,247000,clean,automatic,,rwd,,truck,red,https://images.craigslist.org/00v0v_2fAY5GJpkqyz_0t20CI_600x450.jpg,,al,33.2932,-86.768,2021-04-27T15:35:45-0500
2675,1996,toyota,camry,,4 cylinders,gas,164719,clean,automatic,4T1BG12K4TU920697,fwd,,sedan,green,https://images.craigslist.org/00V0V_blwtevt7cBVz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-27T15:30:32-0500
